category_label,category_url,product_label,product_price,product_img,images
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, контроллер для средних и распределенных систем автоматизации,"600,00",https://owen.ru/thumbs/181/plk210_v1___b6e79ccf-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri," терморегулятор с мощным реле, крупным индикатором и прямым доступом к OwenCloud","1680,00",https://owen.ru/thumbs/176/shtuczer-shp-m20h1_5-4_5-v-sbore___6d33acbb-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, твердотельные реле в стандартном корпусе для коммутации мощной нагрузки,"2040,00",https://owen.ru/thumbs/176/shv-sbore___b227dc21-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, механическое реле давления для систем тепло- и водоснабжения,"1260,00",https://owen.ru/thumbs/177/trm500_2_indikatora_wifi___f3b909c5-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, механическое реле давления для систем вентиляции и кондиционирования ,"1500,00",https://owen.ru/thumbs/175/foto-hdh12044za2_new___43124322-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Модуль измерения параметров трехфазной электрической сети ,"1560,00",https://owen.ru/thumbs/174/rd50-di14___9448f8c8-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, локальная панель оператора для ОВЕН ПЧВ1/ПЧВ2 со встроенной точкой Wi-Fi,"9900,00",https://owen.ru/thumbs/160/rd30_1___8c6bf1bf-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, контроллер для средних систем автоматизации с DI/DO/AI/AO (обновленный),"1680,00",https://owen.ru/thumbs/174/me210-701_new___2ba6807e-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Крышки защитные ,"31320,00",https://owen.ru/thumbs/171/pchvpanel_lpo1v-kollazh___95c700cb-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, под вырез в шкафах управления,"1296,00",https://owen.ru/thumbs/167/plk160_mo2___5af125e1-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Пружинные клеммы ,"31,20",https://owen.ru/thumbs/164/kryshka___80beed55-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Нагреватели с вентилятором ,"6840,00",https://owen.ru/thumbs/167/klemmy4___80c1a45f-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, сетевой шлюз для доступа к сервису OwenCloud RS-485  Wi-Fi,"3900,00",https://owen.ru/thumbs/167/mtk-fh___e426840d-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, компактное программируемое реле для локальных систем автоматизации,"4200,00",https://owen.ru/thumbs/157/pv210___1073fefe-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Щитовая розетка на DIN-рейку ,"252,00",https://owen.ru/thumbs/146/pr100___88a36165-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, модули расширения входов/выходов,"3780,00",https://owen.ru/thumbs/159/mt-drs_shhitovaya_rozetka___ccd2a89a-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, компактный блок питания для шкафов автоматики,"2160,00",https://owen.ru/thumbs/148/prm1___a80061ac-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, каскадный контроллер для управления насосами с преобразователем частоты,"8791,00",https://owen.ru/thumbs/147/bp30a___4cb64462-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Модули аналогового вывода (Ethernet) МУ210,"11820,00",https://owen.ru/thumbs/146/suna-122_suna-121_3d___01d2ca30-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, линейка нормирующих преобразователей для термометров сопротивления и термопар,"1740,00",https://owen.ru/thumbs/140/mu210-501___9af2588e-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, сенсорные панельные контроллеры с Ethernet,"26400,00",https://owen.ru/thumbs/161/ntp1ntp3___903d8ed9-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Потенциометры MT22,"840,00",https://owen.ru/thumbs/143/spk107_spk110___b983dbb0-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Модули аналогового ввода с универсальными входами (Ethernet) МВ210,"8100,00",https://owen.ru/thumbs/136/potencziometry-7___c825c641-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, преобразователь интерфейсов RS-485  USB с гальванической изоляцией,"3000,00",https://owen.ru/thumbs/132/mv210-101___54cc3a46-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,ДТПХхх1 термопары бескорпусные на основе КТМС (термопарные вставки) ,"780,00",https://owen.ru/thumbs/128/as4-mklemmnik___070f1685-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, сетевой шлюз для доступа к сервису OwenCloud RS-485  Ethernet,"3600,00",https://owen.ru/thumbs/128/dtph091_izo___a3aed222-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Цифровые индикаторы напряжения и тока,"300,00",https://owen.ru/thumbs/79/pe210_1___6f432c2a-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, датчики с ЖК-индикацией и перенастройкой,"10500,00",https://owen.ru/thumbs/125/indikatori_-obshee_2___0b07d2f1-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, искробезопасный погружной гидростатический уровнемер,"12192,00",https://owen.ru/thumbs/114/pd100i-115-zhki_1___ccf759f7-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Модули дискретного ввода (Ethernet) МВ210,"6780,00",https://owen.ru/thumbs/123/pd-167_1___750aeb1e-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, программируемое реле с дисплеем ,"5760,00",https://owen.ru/thumbs/117/mv210-202___91c22260-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, компактный измеритель,"2040,00",https://owen.ru/thumbs/152/pr200_24v_svetlyj_korpus___19993e7b-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, информационная программируемая панель оператора ,"4800,00",https://owen.ru/thumbs/40/itp-11_n___5fed929a-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri,Модули дискретного ввода/вывода (Ethernet) ,"7320,00",https://owen.ru/thumbs/80/ipp120_1___e2c8a440-132x132xcxm-ci.png,
Сенсорные панельные контроллеры,https://owen.ru/catalog/sensornie_panel_nie_kontrolleri, контроллер для приточно-вытяжных систем вентиляции,"10800,00",https://owen.ru/thumbs/117/mk210-301___8ea57bc3-132x132xcxm-ci.png,
